id,studyid,author,year,domain,context,n,x,y,z,data,coefnr,coef,se,xmin,xmax,ymin,ymax,xsd,ysd,interpretation,source,personal,direction,estimation,issue,depv,note,scoef,direction_val,issue_val,depv_val,personal_val,zscore,zscore_abs,scoefsize
520,57,Schneider and Jacoby,2003,Welfare,U.S.,1567,"Public assistance, social insurance",Guaranteed jobs and standard of living,0,Cross-sectional,3,0.01,0.07,NA,NA,NA,NA,NA,NA,No effect,"Table 2, page 221",1,0,OLS,2,3,Standardized regression coefficient: 0.005,0.005,None,Social,Policy attitude,Personal,0.14285714285714285,0.14285714285714285,0.005
521,57,Schneider and Jacoby,2003,Welfare,U.S.,1567,"Public assistance, welfare",Guaranteed jobs and standard of living,0,Cross-sectional,4,0.346,0.079,NA,NA,NA,NA,NA,NA,Positive effect,"Table 2, page 221",1,1,OLS,2,3,Standardized regression coefficient: 0.109,0.109,Positive,Social,Policy attitude,Personal,4.379746835443037,4.379746835443037,0.109
522,57,Schneider and Jacoby,2003,Welfare,U.S.,1514,"Public assistance, social insurance",Equal opportunity,0,Cross-sectional,5,0.016,0.194,NA,NA,NA,NA,NA,NA,No effect,"Table 3, page 223",1,0,OLS,2,1,Standardized regression coefficient: 0.003,0.003,None,Social,Political attitude,Personal,0.08247422680412371,0.08247422680412371,0.003
523,57,Schneider and Jacoby,2003,Welfare,U.S.,1514,"Public assistance, welfare",Equal opportunity,0,Cross-sectional,6,-0.102,0.212,NA,NA,NA,NA,NA,NA,No effect,"Table 3, page 223",1,0,OLS,2,1,Standardized regression coefficient: -0.012,-0.012,None,Social,Political attitude,Personal,-0.4811320754716981,0.4811320754716981,0.012
524,57,Schneider and Jacoby,2003,Welfare,U.S.,1519,"Public assistance, social insurance",Moral traditionalism,0,Cross-sectional,7,0.326,0.164,NA,NA,NA,NA,NA,NA,Positive effect,"Table 3, page 223",1,1,OLS,2,1,Standardized regression coefficient: 0.069,0.069,Positive,Social,Political attitude,Personal,1.9878048780487805,1.9878048780487805,0.069
525,57,Schneider and Jacoby,2003,Welfare,U.S.,1519,"Public assistance, welfare",Moral traditionalism,0,Cross-sectional,8,-0.382,0.178,NA,NA,NA,NA,NA,NA,Negative effect,"Table 3, page 223",1,-1,OLS,2,1,Standardized regression coefficient: -0.052,-0.052,Negative,Social,Political attitude,Personal,-2.146067415730337,2.146067415730337,0.052
526,57,Schneider and Jacoby,2003,Welfare,U.S.,1486,"Public assistance, social insurance",Reactions toward size of government,0,Cross-sectional,9,0.165,0.178,NA,NA,NA,NA,NA,NA,No effect,"Table 4, page 226",1,0,OLS,2,1,Standardized regression coefficient: 0.032,0.032,None,Social,Political attitude,Personal,0.9269662921348315,0.9269662921348315,0.032
527,57,Schneider and Jacoby,2003,Welfare,U.S.,1486,"Public assistance, welfare",Reactions toward size of government,0,Cross-sectional,10,0.171,0.198,NA,NA,NA,NA,NA,NA,No effect,"Table 4, page 226",1,0,OLS,2,1,Standardized regression coefficient: 0.021,0.021,None,Social,Political attitude,Personal,0.8636363636363636,0.8636363636363636,0.021
528,57,Schneider and Jacoby,2003,Welfare,U.S.,1447,"Public assistance, social insurance",Trust in government,0,Cross-sectional,11,-0.232,0.216,NA,NA,NA,NA,NA,NA,No effect,"Table 4, page 226",1,0,OLS,2,1,Standardized regression coefficient: -0.044,-0.044,None,Social,Political attitude,Personal,-1.0740740740740742,1.0740740740740742,0.044
529,57,Schneider and Jacoby,2003,Welfare,U.S.,1447,"Public assistance, welfare",Trust in government,0,Cross-sectional,12,-0.249,0.245,NA,NA,NA,NA,NA,NA,No effect,"Table 4, page 226",1,0,OLS,2,1,Standardized regression coefficient: -0.029,-0.029,None,Social,Political attitude,Personal,-1.0163265306122449,1.0163265306122449,0.029
530,57,Schneider and Jacoby,2003,Welfare,U.S.,1546,"Public assistance, social insurance",Qualities of a true American,0,Cross-sectional,13,0.029,0.099,NA,NA,NA,NA,NA,NA,No effect,"Table 5, page 228",1,0,OLS,2,1,Standardized regression coefficient: 0.011,0.011,None,Social,Political attitude,Personal,0.29292929292929293,0.29292929292929293,0.011
531,57,Schneider and Jacoby,2003,Welfare,U.S.,1546,"Public assistance, welfare",Qualities of a true American,0,Cross-sectional,14,-0.13,0.11,NA,NA,NA,NA,NA,NA,No effect,"Table 5, page 228",1,0,OLS,2,1,Standardized regression coefficient: -0.031,-0.031,None,Social,Political attitude,Personal,-1.1818181818181819,1.1818181818181819,0.031
532,57,Schneider and Jacoby,2003,Welfare,U.S.,1519,"Public assistance, social insurance",Retrospective judgements about the national economy,0,Cross-sectional,15,0.135,0.128,NA,NA,NA,NA,NA,NA,No effect,"Table 5, page 228",1,0,OLS,2,1,Standardized regression coefficient: 0.038,0.038,None,Social,Political attitude,Personal,1.0546875,1.0546875,0.038
533,57,Schneider and Jacoby,2003,Welfare,U.S.,1519,"Public assistance, welfare",Retrospective judgements about the national economy,0,Cross-sectional,16,0.035,0.141,NA,NA,NA,NA,NA,NA,No effect,"Table 5, page 228",1,0,OLS,2,1,Standardized regression coefficient: 0.006,0.006,None,Social,Political attitude,Personal,0.24822695035460998,0.24822695035460998,0.006
534,58,Maltby,2017,Other,U.S.,2328,Jail ratio,Trust in government,0,Cross-sectional,1,0.004,0.003,0,189.43,1,4,11.47,0.57,No effect,"Table A3, page DS 3",0,0,Ordered logit,0,1,NA,0.08049122807017546,None,Other,Political attitude,General,1.3333333333333333,1.3333333333333333,0.08049122807017546
535,58,Maltby,2017,Other,U.S.,2275,Jail ratio,Government responsiveness,0,Cross-sectional,2,-0.002,0.007,0,189.43,0,1,11.47,0.37,No effect,"Table A3, page DS 3",0,0,Logit,0,1,NA,-0.062000000000000006,None,Other,Political attitude,General,-0.2857142857142857,0.2857142857142857,0.062000000000000006
536,58,Maltby,2017,Other,U.S.,7008,Jail ratio,Political interest,0,Cross-sectional,3,0.003,0.003,0,189.43,1,4,11.47,0.87,No effect,"Table A3, page DS 3",0,0,Ordered logit,0,2,NA,0.03955172413793104,None,Other,Political engagement,General,1,1,0.03955172413793104
537,58,Maltby,2017,Other,U.S.,6991,Jail ratio,Votes regularly,0,Cross-sectional,4,0.001,0.003,0,189.43,1,5,11.47,1.09,No effect,"Table A3, page DS 3",0,0,Ordered logit,0,2,NA,0.010522935779816514,None,Other,Political engagement,General,0.3333333333333333,0.3333333333333333,0.010522935779816514
538,58,Maltby,2017,Other,U.S.,6947,Jail ratio,Nonelectoral participation,0,Cross-sectional,5,0.003,0.003,0,189.43,0,1,11.47,0.49,No effect,"Table A3, page DS 3",0,0,Logit,0,2,NA,0.07022448979591837,None,Other,Political engagement,General,1,1,0.07022448979591837
539,58,Maltby,2017,Other,U.S.,2328,Jail ratio,Trust in government,1,Cross-sectional,6,-0.033,0.047,0,189.43,1,4,11.47,0.57,No effect,"Table 1, page 542",0,0,Ordered logit,0,1,Moderator: Black with low education,NA,None,Other,Political attitude,General,-0.7021276595744681,0.7021276595744681,NA
540,58,Maltby,2017,Other,U.S.,2328,Jail ratio,Trust in government,1,Cross-sectional,7,-0.057,0.02,0,189.43,1,4,11.47,0.57,Smaller effect of jail ratio when black with high education increases,"Table 1, page 542",0,1,Ordered logit,0,1,Moderator: Black with high education,NA,Positive,Other,Political attitude,General,-2.85,2.85,NA
541,58,Maltby,2017,Other,U.S.,2275,Jail ratio,Government responsiveness,1,Cross-sectional,8,-0.017,0.039,0,189.43,0,1,11.47,0.37,No effect,"Table 1, page 542",0,0,Logit,0,1,Moderator: Black with low education,NA,None,Other,Political attitude,General,-0.4358974358974359,0.4358974358974359,NA
542,58,Maltby,2017,Other,U.S.,2275,Jail ratio,Government responsiveness,1,Cross-sectional,9,-0.091,0.037,0,189.43,0,1,11.47,0.37,Smaller effect of jail ratio when black with high education increases,"Table 1, page 542",0,1,Logit,0,1,Moderator: Black with high education,NA,Positive,Other,Political attitude,General,-2.4594594594594597,2.4594594594594597,NA
543,58,Maltby,2017,Other,U.S.,7008,Jail ratio,Political interest,1,Cross-sectional,10,0.016,0.017,0,189.43,1,4,11.47,0.87,No effect,"Table 1, page 542",0,0,Ordered logit,0,2,Moderator: Black with low education,NA,None,Other,Political engagement,General,0.9411764705882353,0.9411764705882353,NA
544,58,Maltby,2017,Other,U.S.,7008,Jail ratio,Political interest,1,Cross-sectional,11,-0.004,0.008,0,189.43,1,4,11.47,0.87,No effect,"Table 1, page 542",0,0,Ordered logit,0,2,Moderator: Black with high education,NA,None,Other,Political engagement,General,-0.5,0.5,NA
545,58,Maltby,2017,Other,U.S.,6991,Jail ratio,Votes regularly,1,Cross-sectional,12,-0.002,0.018,0,189.43,1,5,11.47,1.09,No effect,"Table 2, page 543",0,0,Ordered logit,0,2,Moderator: Black with low education,NA,None,Other,Political engagement,General,-0.11111111111111112,0.11111111111111112,NA
546,58,Maltby,2017,Other,U.S.,6991,Jail ratio,Votes regularly,1,Cross-sectional,13,-0.037,0.008,0,189.43,1,5,11.47,1.09,Smaller effect of jail ratio when black with high education increases,"Table 2, page 543",0,1,Ordered logit,0,2,Moderator: Black with high education,NA,Positive,Other,Political engagement,General,-4.625,4.625,NA
547,58,Maltby,2017,Other,U.S.,6947,Jail ratio,Nonelectoral participation,1,Cross-sectional,14,0.013,0.014,0,189.43,0,1,11.47,0.49,No effect,"Table 2, page 543",0,0,Logit,0,2,Moderator: Black with low education,NA,None,Other,Political engagement,General,0.9285714285714285,0.9285714285714285,NA
548,58,Maltby,2017,Other,U.S.,6947,Jail ratio,Nonelectoral participation,1,Cross-sectional,15,-0.038,0.017,0,189.43,0,1,11.47,0.49,Smaller effect of jail ratio when black with high education increases,"Table 2, page 543",0,1,Logit,0,2,Moderator: Black with high education,NA,Positive,Other,Political engagement,General,-2.2352941176470584,2.2352941176470584,NA
549,59,Barnes and Hope,2017,Welfare,U.S.,534,Means-tested assistance,Parent political socialization,0,Cross-sectional,1,-0.91,0.1518,0,1,0,11,NA,1.97,Negative effect (p < 0.001),"Table 3, page 1616",0,NA,Mean test,2,2,Standardized regression coefficient: 0.25,0.25,NA,Social,Political engagement,General,-5.994729907773387,5.994729907773387,0.25
550,59,Barnes and Hope,2017,Welfare,U.S.,534,Means-tested assistance,Internal political efficacy,0,Cross-sectional,2,-0.08,0.0455,0,1,1,4,NA,0.56,No effect,"Table 3, page 1616",0,NA,Mean test,2,2,Standardized regression coefficient: -0.07,-0.07,NA,Social,Political engagement,General,-1.7582417582417584,1.7582417582417584,0.07
551,59,Barnes and Hope,2017,Welfare,U.S.,534,Means-tested assistance,Political participation,0,Cross-sectional,3,-0.33,0.162,0,1,1,5,NA,0.68,Negative effect (p < 0.05),"Table 3, page 1616",0,NA,Mean test,2,2,Standardized regression coefficient: -0.09,-0.09,NA,Social,Political engagement,General,-2.037037037037037,2.037037037037037,0.09
552,60,Busemeyer and Neimanns,2017,Welfare,21 European countries,20610,Childcare expenditure,"Government responsibility, childcare",1,Cross-sectional,1,-0.151,0.06,0.12,1.36,0,10,0.36,2.02,Negative interaction effect (p < 0.05),"Table 1, page 238",0,NA,OLS,2,3,Moderator: Unemployed,NA,NA,Social,Policy attitude,General,-2.5166666666666666,2.5166666666666666,NA
553,60,Busemeyer and Neimanns,2017,Welfare,21 European countries,20610,Replacement rate,"Government responsibility, living for the unemployed",1,Cross-sectional,2,-0.124,0.061,18,74.5,0,10,12.77,2.19,Negative interaction effect (p < 0.05),"Table 1, page 238",0,NA,OLS,2,3,Moderator: Single parent,NA,NA,Social,Policy attitude,General,-2.0327868852459017,2.0327868852459017,NA
554,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Favorability to ACA,0,Cross-sectional,1,0.17,0.12,0,1,1,7,0.49,2.09,No effect,"Table 3, page 57",0,0,OLS,2,3,NA,0.03985645933014354,None,Social,Policy attitude,General,1.4166666666666667,1.4166666666666667,0.03985645933014354
555,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Internal political efficacy,0,Cross-sectional,2,0.11,0.08,0,1,1,5,0.49,1.16,No effect,"Table 3, page 57",0,0,OLS,2,2,NA,0.04646551724137931,None,Social,Political engagement,General,1.375,1.375,0.04646551724137931
556,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Political discussion,0,Cross-sectional,3,0.199,0.2,0,1,0,1,0.49,0.48,No effect,"Table 3, page 57",0,0,Logit,2,2,NA,0.20314583333333333,None,Social,Political engagement,General,0.995,0.995,0.20314583333333333
557,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Registered to vote,0,Cross-sectional,4,-0.04,0.19,0,1,0,1,0.49,0.38,No effect,"Table 3, page 57",0,0,Logit,2,2,NA,-0.05157894736842106,None,Social,Political engagement,General,-0.21052631578947367,0.21052631578947367,0.05157894736842106
558,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Voted in primary election,0,Cross-sectional,5,-0.597,0.11,0,1,0,1,0.49,0.4,Negative effect,"Table 3, page 57",0,-1,Logit,2,2,NA,-0.7313249999999999,Negative,Social,Political engagement,General,-5.427272727272727,5.427272727272727,0.7313249999999999
559,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Voted in general election,0,Cross-sectional,6,-0.21,0.14,0,1,0,1,0.49,0.46,No effect,"Table 3, page 57",0,0,Logit,2,2,NA,-0.223695652173913,None,Social,Political engagement,General,-1.4999999999999998,1.4999999999999998,0.223695652173913
560,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Contacted government,0,Cross-sectional,7,0.13,0.31,0,1,0,1,0.49,0.37,No effect,"Table 3, page 57",0,0,Logit,2,2,NA,0.17216216216216218,None,Social,Political engagement,General,0.41935483870967744,0.41935483870967744,0.17216216216216218
561,61,Chattopadhyay,2017,Welfare,U.S.,954,Dependent coverage provision,Contacted by party,0,Cross-sectional,8,0.104,0.19,0,1,0,1,0.49,0.43,No effect,"Table 3, page 57",0,0,Logit,2,1,NA,0.11851162790697674,None,Social,Political attitude,General,0.5473684210526315,0.5473684210526315,0.11851162790697674
562,62,Haselswerdt,2017,Health care,U.S.,41993,Medicaid beneficiary,Turnout,1,Cross-sectional,1,0.00657,0.00283,NA,NA,0,1,NA,NA,Positive effect,"Table 2, page 684",0,1,Logit,3,2,Moderator: Percentage of change in Medicaid recipients,NA,Positive,Health care,Political engagement,General,2.3215547703180213,2.3215547703180213,NA
563,63,Ziller and Helbling,2017,Other,Europe,38270,Antidiscrimination law,Public administration evaluation,0,Longitudinal,1,-0.598,0.299,0,1,0,1,0.29,0.26,Negative effect,"Table A3, page OA 3",0,1,Mixed effecs,0,1,NA,-0.6669999999999998,Positive,Other,Political attitude,General,-2,2,0.6669999999999998
564,63,Ziller and Helbling,2017,Other,Europe,121397,Antidiscrimination law,Political trust,0,Longitudinal,2,0.066,0.062,0,1,0,1,0.25,0.23,No effect,"Table A4, page OA 4",0,1,Mixed effecs,0,1,NA,0.07173913043478261,Positive,Other,Political attitude,General,1.0645161290322582,1.0645161290322582,0.07173913043478261
565,63,Ziller and Helbling,2017,Other,Europe,121397,Antidiscrimination law,Satisfaction with democracy,0,Longitudinal,3,0.085,0.077,0,1,0,1,0.25,0.25,No effect,"Table A4, page OA 4",0,1,Mixed effecs,0,1,NA,0.085,Positive,Other,Political attitude,General,1.103896103896104,1.103896103896104,0.085
566,63,Ziller and Helbling,2017,Other,Europe,38270,Antidiscrimination law,Public administration evaluation,1,Longitudinal,4,0.028,0.014,0,1,0,1,0.29,0.26,No effect (but my calculations say that it is sig.),"Table A5, page OA 5",0,NA,Mixed effecs,0,1,Moderator: discrimination,NA,NA,Other,Political attitude,General,2,2,NA
567,63,Ziller and Helbling,2017,Other,Europe,121397,Antidiscrimination law,Political trust,1,Longitudinal,5,0.053,0.016,0,1,0,1,0.25,0.23,Significant interaction,"Table A6, page OA 6",0,NA,Mixed effecs,0,1,Moderator: discrimination,NA,NA,Other,Political attitude,General,3.3125,3.3125,NA
568,63,Ziller and Helbling,2017,Other,Europe,121397,Antidiscrimination law,Satisfaction with democracy,1,Longitudinal,6,0.089,0.018,0,1,0,1,0.25,0.25,Significant interaction,"Table A6, page OA 6",0,NA,Mixed effecs,0,1,Moderator: discrimination,NA,NA,Other,Political attitude,General,4.944444444444445,4.944444444444445,NA
569,63,Ziller and Helbling,2017,Other,Europe,121397,Antidiscrimination law,Political trust,1,Longitudinal,7,-0.007,0.025,0,1,0,1,0.25,0.23,No effect,"Table A7, page OA 7",0,NA,Mixed effecs,0,1,Moderator: egalitarian values,NA,NA,Other,Political attitude,General,-0.27999999999999997,0.27999999999999997,NA
570,63,Ziller and Helbling,2017,Other,Europe,121397,Antidiscrimination law,Satisfaction with democracy,1,Longitudinal,8,0,0.029,0,1,0,1,0.25,0.25,No effect,"Table A7, page OA 7",0,NA,Mixed effecs,0,1,Moderator: egalitarian values,NA,NA,Other,Political attitude,General,0,0,NA
571,64,Larsen,2018,Education,Denmark,1186,Retrenchment reform,Satisfaction with government,0,Cross-sectional,1,-0.18531,0.12729,0,1,0,10,0.49,2.26,No effect,"Table 1, page 46",0,-1,OLS,1,3,"Public (from data, not table)",-0.04017783185840708,Negative,Education,Policy attitude,General,-1.4558095687013908,1.4558095687013908,0.04017783185840708
572,64,Larsen,2018,Education,Denmark,1186,Retrenchment reform,Satisfaction with government,0,Cross-sectional,2,-0.7397,0.2713,0,1,0,10,0.49,2.26,Negative effect,"Table 1, page 46",1,-1,OLS,1,3,"Students (from data, not table)",-0.1603774336283186,Negative,Education,Policy attitude,Personal,-2.7265020272760783,2.7265020272760783,0.1603774336283186
573,65,Bruch and Soss,2018,Education,U.S.,11875,Punitive sanctioning,Vote,0,Cross-sectional,1,-0.1996712,0.056,NA,NA,0,1,NA,NA,Negative effect,"Table 2, page 48",1,NA,Logit,1,2,NA,NA,NA,Education,Political engagement,Personal,-3.5655571428571426,3.5655571428571426,NA
574,65,Bruch and Soss,2018,Education,U.S.,11875,Perceive unfair treatment,Vote,0,Cross-sectional,2,-0.1485,0.064,NA,NA,0,1,NA,NA,Negative effect,"Table 2, page 48",1,NA,Logit,1,2,NA,NA,NA,Education,Political engagement,Personal,-2.3203125,2.3203125,NA
575,65,Bruch and Soss,2018,Education,U.S.,11875,School disciplinary environment,Vote,0,Cross-sectional,3,-0.0954,0.08,NA,NA,0,1,NA,NA,No effect,"Table 2, page 48",1,NA,Logit,1,2,NA,NA,NA,Education,Political engagement,Personal,-1.1925,1.1925,NA
576,65,Bruch and Soss,2018,Education,U.S.,11875,Punitive sanctioning,Trust in government,0,Cross-sectional,4,-0.2344573,0.052,NA,NA,0,1,NA,NA,Negative effect,"Table 2, page 48",1,NA,Logit,1,1,NA,NA,NA,Education,Political attitude,Personal,-4.508794230769231,4.508794230769231,NA
577,65,Bruch and Soss,2018,Education,U.S.,11875,Perceive unfair treatment,Trust in government,0,Cross-sectional,5,-0.3229639,0.048,NA,NA,0,1,NA,NA,Negative effect,"Table 2, page 48",1,NA,Logit,1,1,NA,NA,NA,Education,Political attitude,Personal,-6.7284145833333335,6.7284145833333335,NA
578,65,Bruch and Soss,2018,Education,U.S.,11875,School disciplinary environment,Trust in government,0,Cross-sectional,6,0.03536714,0.078,NA,NA,0,1,NA,NA,No effect,"Table 2, page 48",1,NA,Logit,1,1,NA,NA,NA,Education,Political attitude,Personal,0.4534248717948718,0.4534248717948718,NA
